Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Arade_1|0|Dict_1toN|1|0|2_F2|1_F1|string|string|557506|458756|58459|3549|9.5367|129.263|56892|18022|9.79937|25.4553|1.20813|Dict_1toN|1|0|9.799202|25.455332|9.799202|88.888975|0|12861|BP|-1|74|5|-1|-1|-1|-1|-1.000000|2275|615|0.973984|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2568|2604|300|312|-1|-1|
Bimbo_1|0|Numerical|3|11|4_Demanda_uni_equil|12_Venta_uni_hoy|integer|integer|262144|262144|39892|7624|6.57134|34.3841|39868|39936|6.5753|6.5641|1.67952|Numerical|3|11|6.575298|6.564103|6.575298|64.125245|0|35848|PFOR|BP|176|176|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.999319|0|2000|0|2000|0|0|4088|7600|-1|-1|-1|-1|
Bimbo_1|0|Dict_1toN|7|10|8_Producto_ID|11_Venta_hoy|integer|double|262144|524288|60241|76234|4.35159|6.87735|68525|104724|3.82552|5.00638|1.26946|Dict_1toN|7|10|3.825524|5.006331|3.825524|6.325411|0|21838|BP|-1|242|2113|-1|-1|-1|-1|-1.000000|43592|29788|0.999597|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|38304|45444|972|984|-1|-1|
CityMaxCapita_1|0|Dict_1toN|14|26|15_Language|27_Twitter Client|string|string|393571|1410658|3246|23896|121.248|59.0332|19216|50557|20.4814|27.9023|2.57067|Dict_1toN|14|26|20.481422|27.902328|20.481422|62.540255|0|28001|BP|-1|21|46|-1|-1|-1|-1|-1.000000|2618|1690|0.990533|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|19832|22088|88|100|-1|-1|
CityMaxCapita_1|0|Dict_1toN|20|23|21_Region|24_State|string|string|776748|388154|10495|22058|74.0112|17.597|15797|43423|49.1706|8.9389|1.81919|Dict_1toN|20|23|49.295424|8.947145|49.295424|17.945169|0|21753|-1|-1|5|50|-1|-1|-1|-1|-1.000000|300|320|0.950000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|2533|21288|21684|24|36|-1|-1|
CityMaxCapita_1|0|Dict_1toN|20|0|21_Region|1_City_Admin|string|string|776748|545836|10495|7773|74.0112|70.2221|15797|15845|49.1706|34.4485|1.7321|Dict_1toN|20|0|49.295424|34.476756|49.295424|69.084420|0|7931|-1|-1|5|2|-1|-1|-1|-1|-1.000000|283|106|0.849057|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|2|7576|7613|24|36|-1|-1|
CityMaxCapita_1|0|DFOR|20|16|21_Region|17_Listed Number|string|integer|776748|262144|10495|43029|74.0112|6.09226|15797|42969|49.1706|6.10077|1.09794|DFOR|20|16|49.295424|6.102048|49.295424|7.058836|0|5823|-1|BP|5|613|-1|-1|-1|-1|-1.000000|21|32|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|5881|2533|1|37116|42981|-1|-1|-1|-1|
CityMaxCapita_1|0|Dict_1toN|21|17|22_Short Domain|18_Long Domain|string|string|372891|383796|66421|37013|5.61405|10.3692|84607|90898|4.40733|4.22227|1.69678|Dict_1toN|21|17|4.880900|4.641440|4.880900|13.855451|0|54989|BP|-1|969|1086|-1|-1|-1|-1|-1.000000|21410|21430|0.999253|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|55959|55959|2392|11673|3880|3892|-1|-1|
CityMaxCapita_1|0|Equality|22|1|23_State_Country|2_City_State|string|string|1142397|806374|437612|53|2.61052|15214.6|209191|161893|5.46102|4.98091|0.847872|Equality|22|1|5.461363|4.981892|5.461363|9606.761905|0|161777|-1|-1|5751|5292|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2|23966|-1|-1|-1|-1|-1|32|
CityMaxCapita_1|0|Dict_1to1|22|2|23_State_Country|3_City|string|string|1142397|660352|437612|139288|2.61052|4.74091|209191|135033|5.46102|4.8903|0.596679|Dict_1to1|22|2|5.461363|4.892040|5.461363|7.646237|0|48622|BP|-1|5751|4536|0|0|16|-1|-1.000000|23016|75872|0.998893|63319|63338|0.999747|-1.000000|-1|-1|-1|-1|2|21554|-1|-1|-1|-1|-1|48|
