Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
MedPayment1_1|0|2_average_Medicare_allowed_amt|524288|522406|522430|0.999954|1.0036|1.00356|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|3_average_Medicare_payment_amt|524288|523682|523706|0.999954|1.00116|1.00111|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|4_average_submitted_chrg_amt|524288|392926|392950|0.999939|1.33432|1.33424|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|5_bene_day_srvc_cnt|262144|80305|87793|0.914708|3.26435|2.98593|integer|target|Dict_Sharing|5|4|3.457452|3.264721|2.993024|4.079935|-11765|16044|-1|-1|2626|3471|-1|-1|-1|-1|-1.000000|10504|17304|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|64252|87781|-1|-1|-1|-1||5|4
MedPayment1_1|0|6_bene_unique_cnt|262144|75829|99634|0.761076|3.45704|2.63107|integer|source|Dict_Sharing|5|4|3.457452|3.264721|2.993024|4.079935|-11765|16044|-1|-1|2626|3471|-1|-1|-1|-1|-1.000000|10504|17304|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|64252|87781|-1|-1|-1|-1||5|4
MedPayment1_1|0|7_hcpcs_code|589823|102094|102118|0.999765|5.77725|5.7759|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|8_hcpcs_description|1600753|111850|111874|0.999785|14.3116|14.3085|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|9_line_srvc_cnt|524288|110838|110862|0.999784|4.73022|4.72919|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|10_medicare_participation_indicator|327683|17958|17982|0.998665|18.2472|18.2228|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|11_npi|262144|167381|116740|1.43379|1.56615|2.24554|integer|target|Dict_Sharing|0|10|65536.000000|1.566151|5.048512|2.734769|-51921|71525|-1|-1|1|12665|-1|-1|-1|-1|-1.000000|49860|50672|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|95856|116728|-1|-1|-1|-1||0|10
MedPayment1_1|0|12_nppes_credentials|277070|7767|7791|0.99692|35.6727|35.5628|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|13_nppes_entity_code|327683|17974|17998|0.998667|18.2309|18.2066|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|14_nppes_provider_city|852426|170631|105069|1.62399|4.99573|8.11301|string|target|Dict_Sharing|23|13|30.170610|4.995991|4.793560|9.561490|-57498|81470|-1|-1|2|4968|-1|-1|-1|-1|-1.000000|57512|65594|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|89152|105057|-1|-1|-1|-1||23|13
MedPayment1_1|0|15_nppes_provider_country|393218|10302|244847|0.0420753|38.1691|1.60597|string|source|Dict_Sharing|14|20|38.202468|3.829058|1.580617|14.377209|-238482|263697|-1|-1|1|11860|-1|-1|-1|-1|-1.000000|238492|242753|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|95724|116689|-1|-1|-1|-1||14|20
MedPayment1_1|0|16_nppes_provider_first_name|287370|15517|15541|0.998456|18.5197|18.4911|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|17_nppes_provider_gender|266509|3089|3113|0.99229|86.2768|85.6116|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|18_nppes_provider_last_org_name|2158954|462605|462629|0.999948|4.66695|4.66671|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|19_nppes_provider_mi|265795|3972|3997|0.993745|66.9172|66.4986|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|20_nppes_provider_state|393218|39070|39094|0.999386|10.0644|10.0583|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|21_nppes_provider_street1|1376244|359430|116701|3.07992|3.82896|11.7929|string|target|Dict_Sharing|14|20|38.202468|3.829058|1.580617|14.377209|-238482|263697|-1|-1|1|11860|-1|-1|-1|-1|-1.000000|238492|242753|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|95724|116689|-1|-1|-1|-1||14|20
MedPayment1_1|0|22_nppes_provider_street2|442881|102382|102406|0.999766|4.32577|4.32476|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|23_nppes_provider_zip|262144|158130|158154|0.999848|1.65778|1.65752|integer|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|24_place_of_service|327683|10870|68252|0.159263|30.1456|4.80108|string|source|Dict_Sharing|23|13|30.170610|4.995991|4.793560|9.561490|-57498|81470|-1|-1|2|4968|-1|-1|-1|-1|-1.000000|57512|65594|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|89152|105057|-1|-1|-1|-1||23|13
MedPayment1_1|0|25_provider_type|1900354|28139|28163|0.999148|67.5345|67.477|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|26_stdev_Medicare_allowed_amt|524288|432751|432775|0.999945|1.21152|1.21146|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|27_stdev_Medicare_payment_amt|524288|494119|494143|0.999951|1.06106|1.061|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|28_stdev_submitted_chrg_amt|524288|259703|259727|0.999908|2.0188|2.01861|double|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|1_AB|262144|59047|60768|0.971679|4.43958|4.31385|integer|target|Dict_Sharing|15|0|1323.959596|4.439507|85.864396|5.441382|-2855|10871|-1|-1|4|230|-1|-1|-1|-1|-1.000000|920|932|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|92|0|48176|60756|-1|-1|-1|-1||15|0
MLB_1|0|2_AVG|524288|87936|86488|1.01674|5.96215|6.06197|double|source|Dict_Sharing|1|25|6.021800|5.510410|5.941075|8.225416|-1183|31405|-1|-1|610|1068|-1|-1|-1|-1|-1.000000|6063|8756|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|427|427|63740|86815|-1|-1|-1|-1||1|25
MLB_1|0|3_BABIP|524288|87156|82180|1.06055|6.01551|6.37975|double|source|Dict_Sharing|2|19|6.074828|6.029834|6.060222|8.233683|-208|23272|-1|-1|586|604|-1|-1|-1|-1|-1.000000|4896|4908|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|417|389|63676|77451|-1|-1|-1|-1||2|19
MLB_1|0|4_BB.|262144|4|2681|0.00149198|65536|97.7784|integer|source|Dict_Sharing|3|9|65536.000000|5.335939|98.959607|6.658133|-2645|9755|-1|-1|1|146|-1|-1|-1|-1|-1.000000|584|596|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39372|51524|-1|-1|-1|-1||3|9
MLB_1|0|5_BB|262144|4|2485|0.00160966|65536|105.491|integer|source|Dict_Sharing|4|13|65536.000000|5.594673|106.866694|6.804693|-2449|8332|-1|-1|1|97|-1|-1|-1|-1|-1.000000|388|400|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|38524|49600|-1|-1|-1|-1||4|13
MLB_1|0|6_BIP|262144|59088|60896|0.97031|4.4365|4.30478|integer|target|Dict_Sharing|26|5|1659.139241|4.436501|86.659174|5.435064|-2867|10856|-1|-1|2|232|-1|-1|-1|-1|-1.000000|928|940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|48232|60884|-1|-1|-1|-1||26|5
MLB_1|0|7_FB.|524288|88157|86397|1.02037|5.94721|6.06836|double|source|Dict_Sharing|6|8|5.947208|5.778361|5.921950|8.173100|-376|26585|-1|-1|704|858|-1|-1|-1|-1|-1.000000|6008|7212|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64148|80284|-1|-1|-1|-1||6|8
MLB_1|0|8_FB|262144|46732|48808|0.957466|5.60952|5.37092|integer|target|Dict_Sharing|11|7|65536.000000|5.609518|110.098278|6.832360|-2377|8364|-1|-1|1|79|-1|-1|-1|-1|-1.000000|316|328|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|38368|48796|-1|-1|-1|-1||11|7
MLB_1|0|9_GB.|524288|90733|80296|1.12998|5.77836|6.52944|double|target|Dict_Sharing|6|8|5.947208|5.778361|5.921950|8.173100|-376|26585|-1|-1|704|858|-1|-1|-1|-1|-1.000000|6008|7212|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64148|80284|-1|-1|-1|-1||6|8
MLB_1|0|10_GB|262144|49127|51536|0.953256|5.33605|5.08662|integer|target|Dict_Sharing|3|9|65536.000000|5.335939|98.959607|6.658133|-2645|9755|-1|-1|1|146|-1|-1|-1|-1|-1.000000|584|596|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39372|51524|-1|-1|-1|-1||3|9
MLB_1|0|11_GIDP|262144|20540|24553|0.836558|12.7626|10.6767|integer|source|Dict_Sharing|10|22|12.762610|8.826397|10.799819|11.467367|-3733|6840|-1|-1|18|45|-1|-1|-1|-1|-1.000000|180|192|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|22860|33288|-1|-1|-1|-1||10|22
MLB_1|0|12_HBP|262144|4|2413|0.00165769|65536|108.638|integer|source|Dict_Sharing|11|7|65536.000000|5.609518|110.098278|6.832360|-2377|8364|-1|-1|1|79|-1|-1|-1|-1|-1.000000|316|328|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|38368|48796|-1|-1|-1|-1||11|7
MLB_1|0|13_HR|262144|18416|18440|0.998698|14.2346|14.2161|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|14_H|262144|46856|49612|0.944449|5.59467|5.28388|integer|target|Dict_Sharing|4|13|65536.000000|5.594673|106.866694|6.804693|-2449|8332|-1|-1|1|97|-1|-1|-1|-1|-1.000000|388|400|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|38524|49600|-1|-1|-1|-1||4|13
MLB_1|0|15_ISO|524288|85420|88056|0.970065|6.13777|5.95403|double|source|Dict_Sharing|14|41|6.200996|5.549372|6.131521|7.215634|-958|21817|-1|-1|696|1211|-1|-1|-1|-1|-1.000000|6526|10060|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|427|0|72660|85716|-1|-1|-1|-1||14|41
MLB_1|0|16_K.|262144|399|3286|0.121424|657.003|79.776|integer|source|Dict_Sharing|15|0|1323.959596|4.439507|85.864396|5.441382|-2855|10871|-1|-1|4|230|-1|-1|-1|-1|-1.000000|920|932|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|92|0|48176|60756|-1|-1|-1|-1||15|0
MLB_1|0|17_LD.|524288|79173|91109|0.868992|6.62206|5.75451|double|source|Dict_Sharing|16|46|6.622055|4.875238|5.602505|7.403943|-14408|36729|-1|-1|458|1921|-1|-1|-1|-1|-1.000000|18072|16940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|21769|70812|102017|-1|-1|-1|-1||16|46
MLB_1|0|18_LD|262144|40328|42928|0.939433|6.5003|6.1066|integer|target|Dict_Sharing|35|17|65536.000000|6.500298|113.139404|8.456258|-2313|9328|-1|-1|1|63|-1|-1|-1|-1|-1.000000|252|264|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|31000|42916|-1|-1|-1|-1||35|17
MLB_1|0|19_Number of Records|262144|4|3045|0.00131363|65536|86.09|integer|source|Dict_Sharing|18|20|65536.000000|4.423625|87.004315|5.487858|-3009|11492|-1|-1|1|237|-1|-1|-1|-1|-1.000000|948|960|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|47768|60948|-1|-1|-1|-1||18|20
MLB_1|0|20_OBP|524288|87744|77463|1.13272|5.9752|6.76824|double|target|Dict_Sharing|2|19|6.074828|6.029834|6.060222|8.233683|-208|23272|-1|-1|586|604|-1|-1|-1|-1|-1.000000|4896|4908|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|417|389|63676|77451|-1|-1|-1|-1||2|19
MLB_1|0|21_PA|262144|59260|60960|0.972113|4.42362|4.30026|integer|target|Dict_Sharing|18|20|65536.000000|4.423625|87.004315|5.487858|-3009|11492|-1|-1|1|237|-1|-1|-1|-1|-1.000000|948|960|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|47768|60948|-1|-1|-1|-1||18|20
MLB_1|0|22_PU.|524288|74461|74789|0.995614|7.04111|7.01023|double|source|Dict_Sharing|21|47|7.041109|6.906796|6.689651|13.646226|-3912|37489|-1|-1|413|528|-1|-1|-1|-1|-1.000000|7216|7228|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|8286|38420|89297|-1|-1|-1|-1||21|47
MLB_1|0|23_PU|262144|29700|33300|0.891892|8.8264|7.87219|integer|target|Dict_Sharing|10|22|12.762610|8.826397|10.799819|11.467367|-3733|6840|-1|-1|18|45|-1|-1|-1|-1|-1.000000|180|192|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|22860|33288|-1|-1|-1|-1||10|22
MLB_1|0|24_SF|262144|16356|16380|0.998535|16.0274|16.0039|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|25_SH|262144|15588|15612|0.998463|16.817|16.7912|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|26_SLG|524288|96016|86827|1.10583|5.46042|6.03831|double|target|Dict_Sharing|1|25|6.021800|5.510410|5.941075|8.225416|-1183|31405|-1|-1|610|1068|-1|-1|-1|-1|-1.000000|6063|8756|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|427|427|63740|86815|-1|-1|-1|-1||1|25
MLB_1|0|27_SOL|262144|158|3057|0.0516847|1659.14|85.752|integer|source|Dict_Sharing|26|5|1659.139241|4.436501|86.659174|5.435064|-2867|10856|-1|-1|2|232|-1|-1|-1|-1|-1.000000|928|940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|48232|60884|-1|-1|-1|-1||26|5
MLB_1|0|28_SOS|262144|720|3149|0.228644|364.089|83.2467|integer|source|Dict_Sharing|27|29|364.088889|5.109223|84.101380|6.650025|-2397|11888|-1|-1|3|175|-1|-1|-1|-1|-1.000000|700|712|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39420|53896|-1|-1|-1|-1||27|29
MLB_1|0|29_SO|262144|732|2737|0.267446|358.12|95.7779|integer|source|Dict_Sharing|28|30|358.120219|6.076588|96.910906|8.188929|-1973|11128|-1|-1|3|64|-1|-1|-1|-1|-1.000000|256|268|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|32012|46232|-1|-1|-1|-1||28|30
MLB_1|0|30_TB|262144|51308|53908|0.95177|5.10922|4.8628|integer|target|Dict_Sharing|27|29|364.088889|5.109223|84.101380|6.650025|-2397|11888|-1|-1|3|175|-1|-1|-1|-1|-1.000000|700|712|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39420|53896|-1|-1|-1|-1||27|29
MLB_1|0|31_X1B|262144|43140|46244|0.932878|6.07659|5.66871|integer|target|Dict_Sharing|28|30|358.120219|6.076588|96.910906|8.188929|-1973|11128|-1|-1|3|64|-1|-1|-1|-1|-1.000000|256|268|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|32012|46232|-1|-1|-1|-1||28|30
MLB_1|0|32_X2B|262144|29408|29432|0.999185|8.91404|8.90677|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|33_X3B|262144|15720|15744|0.998476|16.6758|16.6504|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|34_batter_name|1089625|224675|108580|2.06921|4.84978|10.0352|string|target|Dict_Sharing|39|33|48.012308|4.849783|2.751682|11.407297|-112260|129155|-1|-1|2|6853|-1|-1|-1|-1|-1.000000|112274|116118|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|95520|108568|-1|-1|-1|-1||39|33
MLB_1|0|35_field|680826|13235|13259|0.99819|51.4413|51.3482|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|36_iBB|262144|4|2349|0.00170285|65536|111.598|integer|source|Dict_Sharing|35|17|65536.000000|6.500298|113.139404|8.456258|-2313|9328|-1|-1|1|63|-1|-1|-1|-1|-1.000000|252|264|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|31000|42916|-1|-1|-1|-1||35|17
MLB_1|0|37_league|454715|28291|28315|0.999152|16.0728|16.0592|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|38_parentteam|450197|39377|39401|0.999391|11.433|11.426|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|39_pwRC.|262144|85884|83879|1.0239|3.0523|3.12526|integer|target|Dict_Sharing|43|38|3.099032|3.080821|3.095957|3.601869|-84|12309|-1|-1|906|970|-1|-1|-1|-1|-1.000000|3708|4240|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|389|389|72780|83867|-1|-1|-1|-1||43|38
MLB_1|0|40_stand|327684|6825|122927|0.0555208|48.0123|2.66568|string|source|Dict_Sharing|39|33|48.012308|4.849783|2.751682|11.407297|-112260|129155|-1|-1|2|6853|-1|-1|-1|-1|-1.000000|112274|116118|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|95520|108568|-1|-1|-1|-1||39|33
MLB_1|0|41_teamname|1310977|70080|70104|0.999658|18.7069|18.7005|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|42_wOBA|524288|94477|85728|1.10206|5.54937|6.11571|double|target|Dict_Sharing|14|41|6.200996|5.549372|6.131521|7.215634|-958|21817|-1|-1|696|1211|-1|-1|-1|-1|-1.000000|6526|10060|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|427|0|72660|85716|-1|-1|-1|-1||14|41
MLB_1|0|43_wRAA|524288|76233|77037|0.989563|6.87744|6.80566|double|source|Dict_Sharing|42|44|6.877442|6.841901|6.728456|8.319919|-1688|13613|-1|-1|495|589|-1|-1|-1|-1|-1.000000|5648|5660|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|63016|73936|-1|-1|-1|-1||42|44
MLB_1|0|44_wRC.|262144|85384|86872|0.982871|3.07018|3.01759|integer|source|Dict_Sharing|43|38|3.099032|3.080821|3.095957|3.601869|-84|12309|-1|-1|906|970|-1|-1|-1|-1|-1.000000|3708|4240|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|389|389|72780|83867|-1|-1|-1|-1||43|38
MLB_1|0|45_wRC|524288|76629|73948|1.03626|6.8419|7.08996|double|target|Dict_Sharing|42|44|6.877442|6.841901|6.728456|8.319919|-1688|13613|-1|-1|495|589|-1|-1|-1|-1|-1.000000|5648|5660|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|63016|73936|-1|-1|-1|-1||42|44
MLB_1|0|46_year|262144|254|278|0.913669|1032.06|942.964|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|47_Calculation_40532458112880653|524288|115750|102029|1.13448|4.52949|5.13862|double|target|Dict_Sharing|16|46|6.622055|4.875238|5.602505|7.403943|-14408|36729|-1|-1|458|1921|-1|-1|-1|-1|-1.000000|18072|16940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|21769|70812|102017|-1|-1|-1|-1||16|46
MLB_1|0|48_Calculation_40532458117070874|524288|84118|89309|0.941876|6.23277|5.87049|double|target|Dict_Sharing|21|47|7.041109|6.906796|6.689651|13.646226|-3912|37489|-1|-1|413|528|-1|-1|-1|-1|-1.000000|7216|7228|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|8286|38420|89297|-1|-1|-1|-1||21|47
Motos_1|0|1_Anunciante|891872|102184|93109|1.09747|8.7281|9.57879|string|source|Dict_Sharing|0|22|8.728098|7.977962|8.409603|13.446762|-3869|43109|-1|-1|1086|1171|-1|-1|-1|-1|-1.000000|23883|27840|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|62888|76872|-1|-1|-1|-1||0|23
Motos_1|0|2_Aviso|891466|23294|23318|0.998971|38.2702|38.2308|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|3_A�o|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|4_Cadena|271729|3586|3610|0.993352|75.775|75.2712|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|5_Categoria|1745033|77134|77158|0.999689|22.6234|22.6164|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|6_Circulacion|271729|3586|3610|0.993352|75.775|75.2712|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|7_Codigo|262144|99189|81476|1.2174|2.64287|3.21744|integer|target|Dict_Sharing|7|6|101.292117|2.642874|12.064801|3.588458|-19140|26137|-1|-1|11|4611|-1|-1|-1|-1|-1.000000|18440|18500|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|73052|81464|-1|-1|-1|-1||7|6
Motos_1|0|8_Cols|262144|2588|21661|0.119477|101.292|12.1021|integer|source|Dict_Sharing|7|6|101.292117|2.642874|12.064801|3.588458|-19140|26137|-1|-1|11|4611|-1|-1|-1|-1|-1.000000|18440|18500|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|73052|81464|-1|-1|-1|-1||7|6
Motos_1|0|9_Concatenar 1|3542943|345399|83596|4.13176|10.2575|42.3817|string|target|Dict_Sharing|36|8|10.257537|10.257537|10.257537|48.565399|0|272447|-1|-1|4684|4684|-1|-1|-1|-1|-1.000000|258516|258532|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|72952|83584|-1|-1|-1|-1||37|8
Motos_1|0|10_Concatenar 2|4739495|455426|455451|0.999945|10.4067|10.4062|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|11_Corte|262144|29084|32753|0.88798|9.01334|8.00366|integer|source|Dict_Sharing|10|13|9.013341|7.041392|8.896793|8.297797|-380|5636|-1|-1|44|76|-1|-1|-1|-1|-1.000000|376|388|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|34363|31592|47217|-1|-1|-1|-1||10|13
Motos_1|0|12_De_Npags|262144|33793|33817|0.99929|7.75735|7.75184|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|13_Dia_Semana|262144|514|538|0.95539|510.008|487.257|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|14_Disco|262144|45438|47229|0.962078|5.76927|5.55049|integer|target|Dict_Sharing|10|13|9.013341|7.041392|8.896793|8.297797|-380|5636|-1|-1|44|76|-1|-1|-1|-1|-1.000000|376|388|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|34363|31592|47217|-1|-1|-1|-1||10|13
Motos_1|0|15_Duracion|262144|49028|49052|0.999511|5.34682|5.34421|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|16_Est|264166|9759|9783|0.997547|27.069|27.0026|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|18_Franja|868551|10353|10377|0.997687|83.8937|83.6996|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|19_Genero|638139|25748|25772|0.999069|24.784|24.7609|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|20_Holding|720900|11|35|0.314286|65536.4|20597.1|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|21_Hora_Pagina|262144|95633|95657|0.999749|2.74115|2.74046|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|22_InversionQ|524288|88553|88577|0.999729|5.92061|5.91901|double|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|23_InversionUS|524288|129521|129545|0.999815|4.0479|4.04715|double|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|24_Marca|845640|105997|76884|1.37866|7.97796|10.9989|string|target|Dict_Sharing|0|22|8.728098|7.977962|8.409603|13.446762|-3869|43109|-1|-1|1086|1171|-1|-1|-1|-1|-1.000000|23883|27840|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|62888|76872|-1|-1|-1|-1||0|23
Motos_1|0|25_Medio|1023017|13733|13758|0.998183|74.4933|74.358|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|26_Mes|720900|11|35|0.314286|65536.4|20597.1|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|27_NumAnuncios|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|28_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|29_Plgs|262144|2828|2852|0.991585|92.6959|91.9158|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|30_Posicion_Edicion|262144|29779|29804|0.999161|8.80298|8.7956|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|31_PrimeraLinea|3249715|291544|95268|3.06025|11.1466|34.1113|string|target|Dict_Sharing|40|29|222.217884|11.146568|15.844856|36.703354|-134440|203004|-1|-1|1|3098|-1|-1|-1|-1|-1.000000|134479|196344|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|88540|95256|-1|-1|-1|-1||41|30
Motos_1|0|32_Producto|1486117|121689|121713|0.999803|12.2124|12.21|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|33_SEMANA|262144|214|238|0.89916|1224.97|1101.45|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|34_Sector|1267826|31378|31402|0.999236|40.4049|40.3741|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|35_Soporte|1244451|90827|90851|0.999736|13.7013|13.6977|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|36_Subsector|1797912|56214|56238|0.999573|31.9833|31.9697|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|37_Unidad|264431|2633|2657|0.990967|100.43|99.5224|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|38_VER ANUNCIO|3542943|345399|342129|1.00956|10.2575|10.3556|string|source|Dict_Sharing|36|8|10.257537|10.257537|10.257537|48.565399|0|272447|-1|-1|4684|4684|-1|-1|-1|-1|-1.000000|258516|258532|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|72952|83584|-1|-1|-1|-1||37|8
Motos_1|0|39_Vehiculo|850737|40838|40862|0.999413|20.832|20.8198|string|None|None||||||||||||||||||||||||||||||||||||
