Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Arade_1|0|Dict_1toN|1|0|2_F2|1_F1|string|string|557506|458756|58459|3549|9.5367|129.263|56892|18022|9.79937|25.4553|1.20813|Dict_1toN|1|0|9.799202|25.455332|9.799202|131.035704|0|14521|BP|-1|74|5|-1|-1|-1|-1|-1.000000|595|615|0.973984|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2588|2604|300|312|-1|-1|
Bimbo_1|0|Dict_1toN|7|10|8_Producto_ID|11_Venta_hoy|integer|double|262144|524288|60241|76234|4.35159|6.87735|68525|104724|3.82552|5.00638|1.26946|Dict_1toN|7|10|3.825524|5.006331|3.825524|6.880962|0|28530|BP|-1|242|2113|-1|-1|-1|-1|-1.000000|29776|29788|0.999597|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|45428|45444|972|984|-1|-1|
Bimbo_1|0|Dict_1toN|11|3|12_Venta_uni_hoy|4_Demanda_uni_equil|integer|integer|262144|262144|50093|9238|5.23315|28.3767|39936|39868|6.5641|6.5753|1.34506|Dict_1toN|11|3|6.564103|6.575298|5.722044|28.512508|-5877|30674|BP|-1|176|176|-1|-1|-1|-1|-1.000000|1272|1284|0.990654|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|7196|7216|708|720|-1|-1|
CityMaxCapita_1|0|Dict_1toN|0|14|1_City_Admin|15_Language|string|string|545836|393571|7663|3363|71.2301|117.03|15845|19216|34.4485|20.4814|3.17985|Dict_1toN|0|14|34.476756|20.481422|34.476756|118.939559|0|15907|BP|-1|2|21|-1|-1|-1|-1|-1.000000|207|233|0.931330|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2|0|3072|3088|12|24|-1|-1|
CityMaxCapita_1|0|Dict_1toN|1|22|2_City_State|23_State_Country|string|string|806374|1142397|156451|149518|5.15416|7.64053|161893|209191|4.98091|5.46102|1.21282|Dict_1toN|1|22|4.981892|5.461363|4.981892|7.643190|0|59712|-1|-1|5292|5751|-1|-1|-1|-1|-1.000000|104160|104179|0.999846|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|23966|2|24116|24137|21172|21184|-1|-1|
CityMaxCapita_1|0|Dict_1toN|1|2|2_City_State|3_City|string|string|806374|660352|156451|101839|5.15416|6.48427|161893|135033|4.98091|4.8903|1.14958|Dict_1toN|1|2|4.981892|4.892040|4.981892|6.645587|0|35618|BP|-1|5292|4536|-1|-1|-1|-1|-1.000000|73797|76193|0.999790|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|23966|21554|4380|4444|21172|21184|-1|-1|
CityMaxCapita_1|0|Dict_1toN|20|26|21_Region|27_Twitter Client|string|string|776748|1410658|10495|19393|74.0112|72.7406|15797|50557|49.1706|27.9023|2.22009|Dict_1toN|20|26|49.295424|27.902328|49.295424|72.163802|0|31009|-1|-1|5|46|-1|-1|-1|-1|-1.000000|2510|2331|0.993136|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|0|16996|17008|24|36|-1|-1|
CityMaxCapita_1|0|Dict_1toN|20|23|21_Region|24_State|string|string|776748|388154|10495|22058|74.0112|17.597|15797|43423|49.1706|8.9389|1.81919|Dict_1toN|20|23|49.295424|8.947145|49.295424|17.670673|0|21417|BP|-1|5|50|-1|-1|-1|-1|-1.000000|300|320|0.950000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|2533|21624|21684|24|36|-1|-1|
CityMaxCapita_1|0|Dict_1toN|21|17|22_Short Domain|18_Long Domain|string|string|372891|383796|66421|37013|5.61405|10.3692|84607|90898|4.40733|4.22227|1.69678|Dict_1toN|21|17|4.880900|4.641440|4.880900|13.346641|0|53933|BP|-1|969|1086|-1|-1|-1|-1|-1.000000|21410|21430|0.999253|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|55959|55959|3448|11673|3880|3892|-1|-1|
CMSprovider_1|0|Dict_1toN|6|5|7_HCPCS_DESCRIPTION|6_HCPCS_CODE|string|string|4087274|589823|161557|22804|25.2993|25.8649|174255|100977|23.4557|5.84116|1.4929|Dict_1toN|6|5|23.456917|5.841683|23.456917|25.934265|0|78225|BP|-1|1439|1521|-1|-1|-1|-1|-1.000000|13689|13709|0.998833|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|3276|3305|5760|5772|-1|-1|
