Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Bimbo_1|0|DFOR|3|11|4_Demanda_uni_equil|12_Venta_uni_hoy|integer|integer|262144|262144|49881|8332|5.25539|31.4623|39868|39936|6.5753|6.5641|1.3709|DFOR|3|11|6.575298|6.564103|5.730550|15.821353|0|17490|BP|BP|176|176|-1|-1|-1|-1|-1.000000|705|716|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|2000|0|0|15864|7600|-1|-1|-1|-1|
Bimbo_1|0|DFOR|10|7|11_Venta_hoy|8_Producto_ID|double|integer|524288|262144|103937|139636|5.04429|1.87734|104724|68525|5.00638|3.82552|0.711282|DFOR|10|7|5.006331|3.825524|5.006331|7.937744|0|35500|BP|BP|2113|242|-1|-1|-1|-1|-1.000000|8453|8464|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|72|49492|0|0|24572|131156|-1|-1|-1|-1|
CityMaxCapita_1|0|DFOR|5|16|6_FF Ratio|17_Listed Number|double|integer|524288|262144|62273|44633|8.41919|5.87332|57057|42969|9.18885|6.10077|0.935644|DFOR|5|16|9.188846|6.102048|9.188846|9.609032|0|15679|BP|BP|552|613|-1|-1|-1|-1|-1.000000|2209|2220|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|5881|0|1|25072|42397|-1|-1|-1|-1|
CityMaxCapita_1|0|DFOR|9|25|10_Following|26_Tweets|integer|integer|262144|262144|113169|150320|2.31639|1.74391|93092|133436|2.81597|1.96457|0.859725|DFOR|9|25|2.815967|1.964567|2.400388|6.483417|0|76887|-1|BP|3875|29690|-1|-1|-1|-1|-1.000000|15501|15512|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|727620|0|0|24932|134792|-1|-1|-1|-1|
CityMaxCapita_1|0|DFOR|9|6|10_Following|7_Favorites|integer|integer|262144|262144|113169|140484|2.31639|1.86601|93092|121796|2.81597|2.15232|0.847173|DFOR|9|6|2.815967|2.152320|2.400388|6.511115|0|65419|-1|BP|3875|17585|-1|-1|-1|-1|-1.000000|15501|15512|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|614530|0|0|24760|124956|-1|-1|-1|-1|
CityMaxCapita_1|0|DFOR|9|8|10_Following|9_Followers|integer|integer|262144|262144|113169|111224|2.31639|2.3569|93092|97136|2.81597|2.69873|0.847745|DFOR|9|8|2.815967|2.698732|2.400388|6.629676|0|41479|BP|BP|3875|5278|-1|-1|-1|-1|-1.000000|15501|15512|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|1183506|0|0|24040|95696|-1|-1|-1|-1|
CMSprovider_1|0|DFOR|5|10|6_HCPCS_CODE|11_NPI|string|integer|589823|262144|83299|253940|7.08079|1.03231|100977|175477|5.84116|1.49389|0.819757|DFOR|5|10|5.841683|1.493894|5.841683|1.917365|0|38756|BP|BP|1521|14681|-1|-1|-1|-1|-1.000000|6085|6096|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|1|1992983688|1|0|130636|247828|-1|-1|-1|-1|
CMSprovider_1|0|DFOR|8|3|9_LINE_SRVC_CNT|4_BENE_DAY_SRVC_CNT|double|integer|524288|262144|87270|69481|6.00765|3.77289|81706|68805|6.41676|3.80996|0.960192|DFOR|8|3|6.417469|3.810454|6.417469|12.144730|0|47211|-1|BP|1263|1210|-1|-1|-1|-1|-1.000000|5053|5064|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|8539|1|1|16532|64401|-1|-1|-1|-1|
CMSprovider_1|0|DFOR|8|4|9_LINE_SRVC_CNT|5_BENE_UNIQUE_CNT|double|integer|524288|262144|87270|69545|6.00765|3.76942|81706|64393|6.41676|4.071|0.931665|DFOR|8|4|6.417469|4.071571|6.417469|8.808306|0|34623|BP|BP|1263|794|-1|-1|-1|-1|-1.000000|5053|5064|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|4749|1|1|24708|64465|-1|-1|-1|-1|
CMSprovider_1|0|DFOR|13|19|14_NPPES_PROVIDER_CITY|20_NPPES_PROVIDER_ZIP|string|integer|856974|262144|104993|252592|8.1622|1.03782|111579|130225|7.68042|2.01301|0.676214|DFOR|13|19|7.681043|2.013379|7.681043|2.493356|0|25064|BP|BP|1599|6757|-1|-1|-1|-1|-1.000000|6397|6408|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|999291231|1|18|98740|246168|-1|-1|-1|-1|
