Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Arade_1|0|Dict_1toN|0|1|1_F1|2_F2|string|string|458756|557506|19056|50991|24.0741|10.9334|18022|56892|25.4553|9.79937|1.06948|Dict_1toN|0|1|25.455332|9.799202|25.455332|12.466871|0|12173|BP|-1|5|74|-1|-1|-1|-1|-1.000000|2493|733|0.978172|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|42184|50204|24|36|-1|-1|
Bimbo_1|0|Numerical|3|11|4_Demanda_uni_equil|12_Venta_uni_hoy|integer|integer|262144|262144|39892|7624|6.57134|34.3841|39868|39936|6.5753|6.5641|1.67952|Numerical|3|11|6.575298|6.564103|6.575298|100.515337|0|37328|PFOR|BP|176|176|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.999540|0|2000|0|2000|0|0|2608|7600|-1|-1|-1|-1|
Bimbo_1|0|Dict_1toN|6|10|7_Number of Records|11_Venta_hoy|integer|double|262144|524288|2101|103962|124.771|5.04307|4|104724|65536|5.00638|0.987413|Dict_1toN|6|10|65536.000000|5.006331|126.700822|6.064358|-2065|18270|BP|-1|1|2113|-1|-1|-1|-1|-1.000000|16904|16916|0.999291|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|69524|87008|8|20|-1|-1|
Bimbo_1|0|Dict_1toN|9|7|10_Semana|8_Producto_ID|integer|integer|262144|262144|8209|51254|31.9337|5.11461|254|68525|1032.06|3.82552|1.15667|Dict_1toN|9|7|1032.062992|3.825524|32.058701|5.798363|-7923|23315|BP|-1|4|242|-1|-1|-1|-1|-1.000000|5608|1376|0.991279|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39564|49828|20|32|-1|-1|
CityMaxCapita_1|0|Dict_1toN|0|26|1_City_Admin|27_Twitter Client|string|string|545836|1410658|7663|24356|71.2301|57.9183|15845|50557|34.4485|27.9023|2.07383|Dict_1toN|0|26|34.476756|27.902328|34.476756|77.005186|0|32238|BP|-1|2|46|-1|-1|-1|-1|-1.000000|5545|1330|0.987970|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2|0|12744|22984|12|24|-1|-1|
CityMaxCapita_1|0|Dict_1to1|12|14|13_Keyword|15_Language|string|string|646505|393571|26194|3807|24.6814|103.381|26260|19216|24.6194|20.4814|1.51582|Dict_1to1|12|14|24.619383|20.481422|24.619383|126.713136|0|16110|BP|-1|15|21|360|440|2880|3544|0.993228|72|72|0.833333|142|161|0.900621|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CityMaxCapita_1|0|DFOR|20|16|21_Region|17_Listed Number|string|integer|776748|262144|10495|43029|74.0112|6.09226|15797|42969|49.1706|6.10077|1.09794|DFOR|20|16|49.295424|6.102048|49.295424|10.787375|0|18658|BP|BP|5|613|-1|-1|-1|-1|-1.000000|21|32|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|5881|2533|1|24280|42981|-1|-1|-1|-1|
CityMaxCapita_1|0|Dict_1toN|21|17|22_Short Domain|18_Long Domain|string|string|372891|383796|66421|37013|5.61405|10.3692|84607|90898|4.40733|4.22227|1.69678|Dict_1toN|21|17|4.880900|4.641440|4.880900|14.013290|0|55301|BP|-1|969|1086|-1|-1|-1|-1|-1.000000|21410|21430|0.999253|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|55959|55959|2080|11673|3880|3892|-1|-1|
CityMaxCapita_1|0|Equality|22|1|23_State_Country|2_City_State|string|string|1142397|806374|209215|53|5.4604|15214.6|209191|161893|5.46102|4.98091|1.77325|Equality|22|1|5.461363|4.981892|5.461363|1917.571429|0|161440|DICT|-1|5751|5292|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2|23966|-1|-1|-1|-1|-1|32|
CityMaxCapita_1|0|Dict_Sharing|23|28|24_State|29_User Loc|string|string|388154|795139|301660|124373|1.28673|6.39318|43423|392334|8.9389|2.02669|1.02282|Dict_Sharing|23|28|8.947145|2.070001|1.427231|7.896431|-228580|283429|-1|-1|50|14506|-1|-1|-1|-1|-1.000000|228884|268035|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|25096|100696|124361|-1|-1|-1|-1|
CMSprovider_1|0|DFOR|4|3|5_BENE_UNIQUE_CNT|4_BENE_DAY_SRVC_CNT|integer|integer|262144|262144|74638|52829|3.51221|4.96212|64393|68805|4.071|3.80996|1.04496|DFOR|4|3|4.071571|3.810454|3.764868|11.017694|0|39759|BP|BP|794|1210|-1|-1|-1|-1|-1.000000|3177|3188|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|8539|1|1|20616|49625|-1|-1|-1|-1|
CMSprovider_1|0|Dict_1toN|6|5|7_HCPCS_DESCRIPTION|6_HCPCS_CODE|string|string|4087274|589823|161557|22804|25.2993|25.8649|174255|100977|23.4557|5.84116|1.4929|Dict_1toN|6|5|23.456917|5.841683|23.456917|27.042456|0|79157|BP|-1|1439|1521|-1|-1|-1|-1|-1.000000|13689|13709|0.998833|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|2344|3305|5760|5772|-1|-1|
CMSprovider_1|0|Dict_1toN|7|11|8_HCPCS_DRUG_INDICATOR|12_NPPES_CREDENTIALS|string|string|327683|476945|2119|60507|154.64|7.88248|10301|77944|31.8108|6.11907|1.40908|Dict_1toN|7|11|31.838613|6.346151|31.838613|16.094520|0|45521|BP|-1|1|436|-1|-1|-1|-1|-1.000000|5480|5500|0.997091|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1386|24128|54969|8|20|-1|-1|
CMSprovider_1|0|Dict_1to1|9|14|10_MEDICARE_PARTICIPATION_INDICATOR|15_NPPES_PROVIDER_COUNTRY|string|string|327683|393218|2656|549|123.375|716.244|18010|34926|18.1945|11.2586|16.5167|Dict_1to1|9|14|18.203600|11.261506|18.203600|693.506173|0|34350|BP|-1|2|9|60|49|480|416|0.942308|20|20|0.400000|55|74|0.783784|-1.000000|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|9|
CMSprovider_1|0|Dict_1toN|12|18|13_NPPES_ENTITY_CODE|19_NPPES_PROVIDER_STREET2|string|string|327683|574745|2140|142082|153.123|4.04516|10322|152459|31.7461|3.76983|1.12868|Dict_1toN|12|18|31.773781|3.984367|31.773781|6.831386|0|60117|BP|-1|2|2535|-1|-1|-1|-1|-1.000000|46919|47103|0.999660|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|38889|37184|94937|12|24|-1|-1|
CMSprovider_1|0|Dict_1toN|13|17|14_NPPES_PROVIDER_CITY|18_NPPES_PROVIDER_STREET1|string|string|856974|1417689|104993|219347|8.1622|6.46322|111579|269587|7.68042|5.25874|1.17521|Dict_1toN|13|17|7.681043|5.258919|7.681043|7.368293|0|77174|BP|-1|1599|7285|-1|-1|-1|-1|-1.000000|163158|161524|0.999901|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|22828|51393|6400|6412|-1|-1|
CMSprovider_1|0|Dict_1toN|16|19|17_NPPES_PROVIDER_STATE|20_NPPES_PROVIDER_ZIP|string|integer|393218|262144|20774|107654|18.9284|2.43506|33512|130225|11.7336|2.01301|1.27493|Dict_1toN|16|19|11.736800|2.013379|11.736800|3.018771|0|43363|BP|-1|58|6757|-1|-1|-1|-1|-1.000000|27028|27044|0.999556|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|18|59556|80344|236|248|-1|-1|
CMSprovider_1|0|Dict_Sharing|20|10|21_Number of Records|11_NPI|integer|integer|262144|262144|60821|116772|4.31009|2.24492|4|175477|65536|1.49389|0.988108|Dict_Sharing|20|10|65536.000000|1.493894|4.809893|2.525083|-54497|71660|-1|-1|1|14681|-1|-1|-1|-1|-1.000000|52436|58736|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|103816|116760|-1|-1|-1|-1|
CMSprovider_1|0|Dict_1toN|21|15|22_PLACE_OF_SERVICE|16_NPPES_PROVIDER_GENDER|string|string|327683|327580|2640|2526|124.122|129.683|10822|10661|30.2793|30.7269|4.15854|Dict_1toN|21|15|30.304541|30.784701|30.304541|124.318786|0|8006|BP|-1|2|2|-1|-1|-1|-1|-1.000000|209|40|0.600000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|104|2396|2444|12|24|-1|-1|
CommonGovernment_1|0|Dict_1to1|3|4|4_ag_name|5_agency_code|string|string|3538948|393220|26971|452|131.213|869.956|40481|40921|87.4224|9.60925|2.96838|Dict_1to1|3|4|87.422445|9.609247|87.422445|947.518072|0|40506|BP|-1|39|39|0|0|0|-1|-1.000000|168|168|0.928571|235|254|0.937008|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Dict_1toN|6|30|7_award_type|31_gsaotherdollar|string|double|1163451|524288|12109|37458|96.0815|13.9967|14291|55509|81.4114|9.4451|1.40819|Dict_1toN|6|30|81.411448|9.445099|81.411448|15.796565|0|22319|BP|-1|5|3071|-1|-1|-1|-1|-1.000000|25048|24916|0.999518|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|8100|12488|24|36|-1|-1|
CommonGovernment_1|0|Dict_1toN|7|47|8_award_type_code|48_refidvid_agencyid|string|string|327684|471477|12038|20197|27.2208|23.3439|14228|41684|23.0309|11.3107|1.73451|Dict_1toN|7|47|23.030925|11.310743|23.030925|23.240351|0|21397|BP|-1|5|109|-1|-1|-1|-1|-1.000000|5041|1291|0.987607|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|15204|18852|24|36|-1|-1|
